step,episode,episode_return,episode_length,seed
931840,2067,500.0,500,2
931840,2068,500.0,500,2
931840,2069,500.0,500,2
933888,2070,500.0,500,2
933888,2071,500.0,500,2
933888,2072,500.0,500,2
933888,2073,500.0,500,2
935936,2074,500.0,500,2
935936,2075,500.0,500,2
935936,2076,500.0,500,2
935936,2077,218.0,218,2
937984,2078,500.0,500,2
937984,2079,500.0,500,2
937984,2080,500.0,500,2
937984,2081,500.0,500,2
940032,2082,500.0,500,2
940032,2083,500.0,500,2
940032,2084,500.0,500,2
940032,2085,500.0,500,2
942080,2086,500.0,500,2
942080,2087,500.0,500,2
942080,2088,500.0,500,2
942080,2089,500.0,500,2
944128,2090,500.0,500,2
944128,2091,500.0,500,2
944128,2092,500.0,500,2
944128,2093,500.0,500,2
946176,2094,500.0,500,2
946176,2095,500.0,500,2
946176,2096,298.0,298,2
946176,2097,500.0,500,2
948224,2098,461.0,461,2
948224,2099,488.0,488,2
948224,2100,500.0,500,2
948224,2101,500.0,500,2
950272,2102,500.0,500,2
950272,2103,500.0,500,2
950272,2104,500.0,500,2
950272,2105,500.0,500,2
952320,2106,500.0,500,2
952320,2107,500.0,500,2
952320,2108,500.0,500,2
952320,2109,500.0,500,2
954368,2110,500.0,500,2
954368,2111,500.0,500,2
954368,2112,500.0,500,2
954368,2113,500.0,500,2
956416,2114,500.0,500,2
956416,2115,500.0,500,2
956416,2116,500.0,500,2
956416,2117,500.0,500,2
958464,2118,500.0,500,2
958464,2119,500.0,500,2
958464,2120,170.0,170,2
958464,2121,500.0,500,2
960512,2122,500.0,500,2
960512,2123,500.0,500,2
960512,2124,294.0,294,2
960512,2125,149.0,149,2
960512,2126,500.0,500,2
962560,2127,500.0,500,2
962560,2128,500.0,500,2
962560,2129,500.0,500,2
962560,2130,266.0,266,2
964608,2131,500.0,500,2
964608,2132,500.0,500,2
964608,2133,500.0,500,2
964608,2134,500.0,500,2
966656,2135,500.0,500,2
966656,2136,500.0,500,2
966656,2137,500.0,500,2
966656,2138,500.0,500,2
968704,2139,500.0,500,2
968704,2140,500.0,500,2
968704,2141,500.0,500,2
968704,2142,500.0,500,2
970752,2143,500.0,500,2
970752,2144,500.0,500,2
970752,2145,418.0,418,2
970752,2146,354.0,354,2
970752,2147,193.0,193,2
972800,2148,500.0,500,2
972800,2149,500.0,500,2
972800,2150,500.0,500,2
972800,2151,500.0,500,2
974848,2152,500.0,500,2
974848,2153,500.0,500,2
974848,2154,500.0,500,2
974848,2155,500.0,500,2
976896,2156,500.0,500,2
976896,2157,500.0,500,2
976896,2158,500.0,500,2
976896,2159,500.0,500,2
978944,2160,500.0,500,2
978944,2161,500.0,500,2
978944,2162,500.0,500,2
978944,2163,500.0,500,2
980992,2164,500.0,500,2
980992,2165,500.0,500,2
980992,2166,500.0,500,2
980992,2167,500.0,500,2
983040,2168,500.0,500,2
983040,2169,500.0,500,2
983040,2170,500.0,500,2
983040,2171,500.0,500,2
985088,2172,500.0,500,2
985088,2173,500.0,500,2
985088,2174,500.0,500,2
985088,2175,500.0,500,2
987136,2176,500.0,500,2
987136,2177,500.0,500,2
987136,2178,500.0,500,2
987136,2179,500.0,500,2
989184,2180,372.0,372,2
989184,2181,500.0,500,2
989184,2182,500.0,500,2
989184,2183,500.0,500,2
991232,2184,500.0,500,2
991232,2185,500.0,500,2
991232,2186,500.0,500,2
991232,2187,500.0,500,2
993280,2188,500.0,500,2
993280,2189,500.0,500,2
993280,2190,500.0,500,2
993280,2191,500.0,500,2
995328,2192,104.0,104,2
995328,2193,500.0,500,2
995328,2194,126.0,126,2
995328,2195,500.0,500,2
995328,2196,500.0,500,2
997376,2197,500.0,500,2
997376,2198,500.0,500,2
997376,2199,500.0,500,2
997376,2200,500.0,500,2
999424,2201,500.0,500,2
999424,2202,500.0,500,2
999424,2203,500.0,500,2
999424,2204,308.0,308,2
1000000,2205,500.0,500,2
